3,1,3,30,0,0,0,1690,1746,5762,-0.04492188,0.0390625,0.04492188,0.01171875,0.13476562,1.40625,background,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,3,19,30,0,0,5,0,1688,1745,57,5763,-0.04492188,0.0390625,-0.11132812,0.04492188,0.01171875,0.13476562,0.8828125,1.40625,background,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,3,19,30,0,0,3,0,1693,1745,30,5793,-0.04492188,0.0390625,0.80664062,0.04492188,0.01171875,0.13476562,0.37695312,1.40625,background,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,3,30,0,0,0,1691,1744,5757,-0.04492188,0.0390625,0.04492188,0.01171875,0.13476562,1.40625,background,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,3,12,12,16,30,0,0,0,-3,0,0,1694,1744,0,22,575,5712,-0.04492188,0.0390625,0.0,0.26367188,-0.2109375,0.04492188,0.01171875,0.13476562,0.0,0.49609375,0.72070312,1.40625,background,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,3,12,30,0,0,-3,0,1690,1744,48,5708,-0.04492188,0.0390625,0.17578125,0.04492188,0.01171875,0.13476562,0.53515625,1.40625,background,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,3,11,17,17,30,0,0,-3,0,0,0,1688,1744,138,314,0,5763,-0.04492188,0.0390625,0.2421875,0.62304688,0.0,0.04492188,0.01171875,0.13476562,0.45507812,0.49804688,0.0,1.40625,background,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,3,11,11,30,0,0,-4,0,0,1692,1745,15,0,5885,-0.04492188,0.0390625,0.2734375,0.0,0.04492188,0.01171875,0.13476562,0.4375,0.0,1.40625,background,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,3,30,0,0,0,1689,1744,5893,-0.04492188,0.0390625,0.04492188,0.01171875,0.13476562,1.40625,background,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,3,16,16,30,0,0,0,0,0,1688,1743,375,0,6020,-0.04492188,0.0390625,0.2578125,0.0,0.04492188,0.01171875,0.13476562,0.70507812,0.0,1.40625,background,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,3,30,0,0,0,1689,1744,6075,-0.04492188,0.0390625,0.04492188,0.01171875,0.13476562,1.40625,background,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,3,30,0,0,0,1691,1743,5923,-0.04492188,0.0390625,0.04492188,0.01171875,0.13476562,1.40625,background,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,3,10,10,30,0,0,-2,0,0,1688,1745,34,0,5937,-0.04492188,0.0390625,0.43945312,0.0,0.04492188,0.01171875,0.13476562,0.1640625,0.0,1.40625,background,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,3,10,30,0,0,-3,0,1688,1743,201,5715,-0.04492188,0.0390625,-0.04492188,0.04492188,0.01171875,0.13476562,0.46679688,1.40625,background,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,3,9,9,17,17,30,0,0,0,-3,0,1,0,1691,1743,0,27,0,194,5594,-0.04492188,0.0390625,0.0,0.0,0.0,-0.44921875,0.04492188,0.01171875,0.13476562,0.0,0.421875,0.0,0.65820312,1.40625,background,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,3,30,0,0,0,1691,1744,5824,-0.04492188,0.0390625,0.04492188,0.01171875,0.13476562,1.40625,background,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,3,30,0,0,0,1690,1742,5808,-0.04492188,0.0390625,0.04492188,0.01171875,0.13476562,1.40625,background,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,3,30,0,0,0,1691,1743,5639,-0.04492188,0.0390625,0.04492188,0.01171875,0.13476562,1.40625,background,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,3,16,16,30,0,0,0,0,0,1693,1743,356,0,5556,-0.04492188,0.0390625,0.375,0.0,0.04492188,0.01171875,0.13476562,0.65039062,0.0,1.40625,background,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,3,30,0,0,0,1689,1743,5830,-0.04492188,0.0390625,0.04492188,0.01171875,0.13476562,1.40625,background,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,3,30,0,0,0,1692,1743,5655,-0.04492188,0.0390625,0.04492188,0.01171875,0.13476562,1.40625,background,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,3,30,0,0,0,1690,1741,5742,-0.04492188,0.0390625,0.04492188,0.01171875,0.13476562,1.40625,background,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,3,15,30,0,0,-1,0,1688,1742,367,5815,-0.04492188,0.0390625,-0.06640625,0.04492188,0.01171875,0.13476562,0.69921875,1.40625,background,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,3,15,30,0,0,-1,0,1686,1742,515,5831,-0.04492188,0.0390625,-0.06640625,0.04492188,0.01171875,0.13476562,0.69921875,1.40625,background,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,3,15,30,0,0,-1,0,1687,1742,559,5863,-0.04492188,0.0390625,-0.06640625,0.04492188,0.01171875,0.13476562,0.69921875,1.40625,background,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,3,15,18,18,30,0,0,-1,-2,0,0,1688,1743,708,158,0,5703,-0.04492188,0.0390625,-0.04492188,-0.421875,0.0,0.04492188,0.01171875,0.13476562,0.70117188,0.73046875,0.0,1.40625,background,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,3,15,30,0,0,0,0,-1,0,0,0,1689,1742,464,6072,0,0,-0.04492188,0.0390625,-0.04492188,0.04492188,0.0,0.0,0.01171875,0.13476562,0.70117188,1.40625,0.0,0.0,background,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,3,18,18,30,0,0,-2,0,0,1689,1742,183,0,6124,-0.04492188,0.0390625,0.36914062,0.0,0.04492188,0.01171875,0.13476562,0.75976562,0.0,1.40625,background,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,3,15,30,0,0,-1,0,1688,1742,402,5378,-0.04492188,0.0390625,-0.06640625,0.04492188,0.01171875,0.13476562,0.69921875,1.40625,background,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,3,14,16,30,0,0,-2,-3,0,1687,1741,233,271,5661,-0.04492188,0.0390625,-0.02148438,-0.2578125,0.04492188,0.01171875,0.13476562,0.65625,0.70507812,1.40625,background,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,3,16,30,0,0,-3,0,1687,1741,441,5781,-0.04492188,0.0390625,-0.3046875,0.04492188,0.01171875,0.13476562,0.68554688,1.40625,background,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,3,15,15,30,0,0,0,0,-3,0,0,1688,1741,0,307,6088,0,-0.04492188,0.0390625,0.0,-0.2421875,0.04492188,0.0,0.01171875,0.13476562,0.0,0.66015625,1.40625,0.0,background,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,3,7,7,14,30,0,0,0,0,-2,-4,0,0,1686,1741,0,186,384,5375,0,-0.04492188,0.0390625,0.0,0.1640625,0.04101562,0.04492188,0.0,0.01171875,0.13476562,0.0,0.28515625,0.65429688,1.40625,0.0,background,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,3,7,7,13,13,14,30,0,0,0,0,-1,0,-7,0,-4,0,0,0,1686,1740,182,0,477,0,1305,6594,0,0,-0.04492188,0.0390625,0.296875,0.0,0.53320312,0.0,0.02148438,0.04492188,0.0,-0.0,0.01171875,0.13476562,0.13867188,0.0,0.29492188,0.0,0.65625,1.40625,0.0,0.0,background
7,1,3,7,13,13,13,30,0,0,0,0,0,1,0,-5,0,0,0,0,0,1686,1742,223,0,594,0,6988,0,0,0,-0.04492188,0.0390625,0.00976562,0.0,-0.19140625,0.0,0.04492188,0.0,0.0,-0.0,0.01171875,0.13476562,0.328125,0.0,0.578125,0.0,1.40625,0.0,0.0,0.0,background
4,1,3,13,30,0,0,0,0,-5,0,0,0,1687,1740,3165,6431,0,0,-0.04492188,0.0390625,-0.0390625,0.04492188,0.0,0.0,0.01171875,0.13476562,0.60742188,1.40625,0.0,0.0,background,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,3,12,23,30,0,0,0,0,0,-5,-9,0,0,0,0,1686,1737,1691,79,4624,0,0,0,-0.04492188,0.0390625,0.15820312,-0.16796875,0.04492188,0.0,0.0,0.0,0.01171875,0.13476562,0.5390625,1.06445312,1.40625,0.0,0.0,0.0,background,0,0,0,0,0,0,0,0,0,0
6,1,3,12,16,30,34,0,0,-4,-3,0,0,1685,1738,2882,241,2515,782,-0.04492188,0.0390625,0.05273438,-0.046875,0.04492188,-0.6484375,0.01171875,0.13476562,0.56054688,0.74804688,1.40625,1.45703125,background,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
